0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
10/06/2021,22:00:00,,,,7.558333,1013.0,0.25
10/06/2021,23:00:00,,,,7.633333,1013.0,0.25
10/07/2021,00:00:00,,,,7.566667,1013.0,0.25
10/07/2021,01:00:00,,,,7.7,1013.0,0.25
10/07/2021,02:00:00,,,,7.508333,1013.0,0.25
10/07/2021,03:00:00,,,,7.316667,1013.0,0.25
10/07/2021,04:00:00,,,,6.766666,1013.0,0.25
10/07/2021,05:00:00,,,,6.966667,1013.0,0.25
10/07/2021,06:00:00,,,,6.9,1013.0,0.25
10/07/2021,07:00:00,1.536364,0.0,1.536364,6.95,1013.0,0.25
10/07/2021,08:00:00,16.63333,0.0,16.63333,7.258333,1013.0,0.25
10/07/2021,09:00:00,44.825,0.0,44.825,9.2,1013.0,0.25
10/07/2021,10:00:00,71.725,0.0,71.725,10.24167,1013.0,0.25
10/07/2021,11:00:00,102.1917,0.0,102.1917,11.01667,1013.0,0.25
10/07/2021,12:00:00,101.8333,0.0,101.8333,10.46667,1013.0,0.25
10/07/2021,13:00:00,85.74167,0.0,85.74167,11.80833,1013.0,0.25
10/07/2021,14:00:00,71.60833,0.0,71.60833,10.75,1013.0,0.25
10/07/2021,15:00:00,47.91667,0.0,47.91667,11.475,1013.0,0.25
10/07/2021,16:00:00,39.46667,0.0,39.46667,11.1,1013.0,0.25
10/07/2021,17:00:00,24.89167,,,10.53333,1013.0,0.25
10/07/2021,18:00:00,16.74167,,,11.25,1013.0,0.25
10/07/2021,19:00:00,0.42,,,9.541667,1013.0,0.25
10/07/2021,20:00:00,,,,9.308333,1013.0,0.25
10/07/2021,21:00:00,,,,8.508333,1013.0,0.25
10/07/2021,22:00:00,,,,8.366667,1013.0,0.25
10/07/2021,23:00:00,,,,7.358333,1013.0,0.25
10/08/2021,00:00:00,,,,6.4,1013.0,0.25
10/08/2021,01:00:00,,,,5.216667,1013.0,0.25
10/08/2021,02:00:00,,,,3.658333,1013.0,0.25
10/08/2021,03:00:00,,,,4.108333,1013.0,0.25
10/08/2021,04:00:00,,,,5.141666,1013.0,0.25
10/08/2021,05:00:00,,,,4.408333,1013.0,0.25
10/08/2021,06:00:00,,,,5.858334,1013.0,0.25
10/08/2021,07:00:00,1.118182,0.0,1.118182,6.133333,1013.0,0.25
10/08/2021,08:00:00,13.175,0.0,13.175,7.025,1013.0,0.25
10/08/2021,09:00:00,32.675,0.0,32.675,7.816667,1013.0,0.25
10/08/2021,10:00:00,56.33333,0.0,56.33333,9.108334,1013.0,0.25
10/08/2021,11:00:00,168.2,0.7805960388815352,167.7414151760069,13.65,1013.0,0.25
10/08/2021,12:00:00,202.6,8.771978354684052,197.54621919244883,14.80833,1013.0,0.25
10/08/2021,13:00:00,87.375,0.0,87.375,13.69167,1013.0,0.25
10/08/2021,14:00:00,108.4417,0.0,108.4417,14.04167,1013.0,0.25
10/08/2021,15:00:00,62.53333,0.0,62.53333,13.15833,1013.0,0.25
10/08/2021,16:00:00,68.69167,131.99691115987022,50.443553129589276,12.96667,1013.0,0.25
10/08/2021,17:00:00,35.325,,,12.225,1013.0,0.25
10/08/2021,18:00:00,11.19167,,,10.925,1013.0,0.25
10/08/2021,19:00:00,0.66,,,9.516666,1013.0,0.25
10/08/2021,20:00:00,,,,9.383333,1013.0,0.25
10/08/2021,21:00:00,,,,9.933333,1013.0,0.25
10/08/2021,22:00:00,,,,9.533333,1013.0,0.25
10/08/2021,23:00:00,,,,9.608334,1013.0,0.25
10/09/2021,00:00:00,,,,7.691667,1013.0,0.25
10/09/2021,01:00:00,,,,7.0,1013.0,0.25
10/09/2021,02:00:00,,,,6.55,1013.0,0.25
10/09/2021,03:00:00,,,,5.175,1013.0,0.25
10/09/2021,04:00:00,,,,4.591667,1013.0,0.25
10/09/2021,05:00:00,,,,4.258333,1013.0,0.25
10/09/2021,06:00:00,,,,3.558333,1013.0,0.25
10/09/2021,07:00:00,2.25,0.0,2.25,4.141667,1013.0,0.25
10/09/2021,08:00:00,19.01667,0.0,19.01667,5.116667,1013.0,0.25
10/09/2021,09:00:00,49.64167,0.0,49.64167,6.691667,1013.0,0.25
10/09/2021,10:00:00,124.8,0.0,124.8,9.191667,1013.0,0.25
10/09/2021,11:00:00,214.8833,11.9699570827834,207.916553808615,13.75,1013.0,0.25
10/09/2021,12:00:00,257.525,20.887126712240374,245.6100291635492,14.41667,1013.0,0.25
10/09/2021,13:00:00,274.2417,81.68556648693223,232.21187240576842,14.74167,1013.0,0.25
10/09/2021,14:00:00,264.3583,187.6516619012028,185.9033263835525,15.95,1013.0,0.25
10/09/2021,15:00:00,228.0583,409.8244001454913,110.15694038951241,16.55,1013.0,0.25
10/09/2021,16:00:00,167.5167,371.0467216879742,118.45843211893694,15.95833,1013.0,0.25
10/09/2021,17:00:00,88.26667,,,14.975,1013.0,0.25
10/09/2021,18:00:00,17.575,,,12.19167,1013.0,0.25
10/09/2021,19:00:00,0.675,,,8.433333,1013.0,0.25
10/09/2021,20:00:00,,,,4.316667,1013.0,0.25
10/09/2021,21:00:00,,,,2.508333,1013.0,0.25
10/09/2021,22:00:00,,,,1.616667,1013.0,0.25
10/09/2021,23:00:00,,,,0.425,1013.0,0.25
10/10/2021,00:00:00,,,,0.2333333,1013.0,0.25
10/10/2021,01:00:00,,,,0.6333333,1013.0,0.25
10/10/2021,02:00:00,,,,1.508333,1013.0,0.25
10/10/2021,03:00:00,,,,-0.008333337,1013.0,0.25
10/10/2021,04:00:00,,,,-0.3083333,1013.0,0.25
10/10/2021,05:00:00,,,,-0.3416667,1013.0,0.25
10/10/2021,06:00:00,,,,-1.591667,1013.0,0.25
10/10/2021,07:00:00,1.92,0.0,1.92,-1.916667,1013.0,0.25
10/10/2021,08:00:00,12.65,0.0,12.65,-1.3,1013.0,0.25
10/10/2021,09:00:00,53.31667,0.0,53.31667,5.041667,1013.0,0.25
10/10/2021,10:00:00,139.8667,0.0,139.8667,10.85,1013.0,0.25
10/10/2021,11:00:00,212.9583,11.900718584942851,206.09688445919934,12.86667,1013.0,0.25
10/10/2021,12:00:00,253.6583,20.449178614956885,242.10928665257947,13.59167,1013.0,0.25
10/10/2021,13:00:00,268.7417,79.13165529100884,228.4887357956031,15.01667,1013.0,0.25
10/10/2021,14:00:00,259.1167,185.0540895979792,182.85087412322562,15.23333,1013.0,0.25
10/10/2021,15:00:00,220.4833,397.15520021248653,108.61343122651178,16.68333,1013.0,0.25
10/10/2021,16:00:00,145.0,384.75331893153236,96.43429873997448,16.80833,1013.0,0.25
10/10/2021,17:00:00,83.78333,,,22.33333,1013.0,0.25
10/10/2021,18:00:00,15.275,,,11.76667,1013.0,0.25
10/10/2021,19:00:00,0.55,,,5.333333,1013.0,0.25
10/10/2021,20:00:00,,,,2.675,1013.0,0.25
10/10/2021,21:00:00,,,,1.008333,1013.0,0.25
10/10/2021,22:00:00,,,,-0.2833333,1013.0,0.25
10/10/2021,23:00:00,,,,-1.4,1013.0,0.25
10/11/2021,00:00:00,,,,-2.125,1013.0,0.25
10/11/2021,01:00:00,,,,-1.875,1013.0,0.25
10/11/2021,02:00:00,,,,-0.9583333,1013.0,0.25
10/11/2021,03:00:00,,,,-1.225,1013.0,0.25
10/11/2021,04:00:00,,,,-1.491667,1013.0,0.25
10/11/2021,05:00:00,,,,-1.6,1013.0,0.25
10/11/2021,06:00:00,,,,-2.05,1013.0,0.25
10/11/2021,07:00:00,1.98,0.0,1.98,-2.425,1013.0,0.25
10/11/2021,08:00:00,18.39167,0.0,18.39167,-0.6916667,1013.0,0.25
10/11/2021,09:00:00,64.575,0.0,64.575,1.666667,1013.0,0.25
10/11/2021,10:00:00,126.9,0.0,126.9,5.683333,1013.0,0.25
10/11/2021,11:00:00,192.2,3.780197593530513,190.0411712010593,10.01667,1013.0,0.25
10/11/2021,12:00:00,209.7167,7.840092051360038,205.33335748868723,13.58333,1013.0,0.25
10/11/2021,13:00:00,218.3083,18.2450512693132,209.13378940254873,15.05833,1013.0,0.25
10/11/2021,14:00:00,210.4667,94.11549868994088,172.23794098573106,15.85,1013.0,0.25
10/11/2021,15:00:00,195.325,329.0599450506204,104.60248427275423,16.85,1013.0,0.25
10/11/2021,16:00:00,109.5,320.40114514609326,70.96263375808945,14.58333,1013.0,0.25
10/11/2021,17:00:00,44.39167,,,12.1,1013.0,0.25
10/11/2021,18:00:00,6.558333,,,9.891666,1013.0,0.25
10/11/2021,19:00:00,0.4333333,,,8.558333,1013.0,0.25
10/11/2021,20:00:00,,,,8.183333,1013.0,0.25
10/11/2021,21:00:00,,,,8.3,1013.0,0.25
10/11/2021,22:00:00,,,,8.166667,1013.0,0.25
10/11/2021,23:00:00,,,,7.733333,1013.0,0.25
10/12/2021,00:00:00,,,,7.358334,1013.0,0.25
10/12/2021,01:00:00,,,,6.7,1013.0,0.25
10/12/2021,02:00:00,,,,5.508333,1013.0,0.25
10/12/2021,03:00:00,,,,4.3,1013.0,0.25
10/12/2021,04:00:00,,,,5.383333,1013.0,0.25
10/12/2021,05:00:00,,,,5.266667,1013.0,0.25
10/12/2021,06:00:00,,,,4.558333,1013.0,0.25
10/12/2021,07:00:00,1.32,0.0,1.32,3.858333,1013.0,0.25
10/12/2021,08:00:00,14.44167,0.0,14.44167,4.958333,1013.0,0.25
10/12/2021,09:00:00,32.25,0.0,32.25,7.008333,1013.0,0.25
10/12/2021,10:00:00,22.68333,0.0,22.68333,6.941667,1013.0,0.25
10/12/2021,11:00:00,38.84167,0.0,38.84167,8.016666,1013.0,0.25
10/12/2021,12:00:00,44.24166,0.0,44.24166,8.116667,1013.0,0.25
10/12/2021,13:00:00,43.68333,0.0,43.68333,8.05,1013.0,0.25
10/12/2021,14:00:00,41.19167,0.0,41.19167,8.241667,1013.0,0.25
10/12/2021,15:00:00,37.475,0.0,37.475,9.116667,1013.0,0.25
10/12/2021,16:00:00,52.24166,97.29269815180434,41.11355874300115,9.658333,1013.0,0.25
10/12/2021,17:00:00,32.15,,,9.15,1013.0,0.25
10/12/2021,18:00:00,7.741667,,,8.083333,1013.0,0.25
10/12/2021,19:00:00,0.5,,,7.3,1013.0,0.25
10/12/2021,20:00:00,,,,7.525,1013.0,0.25
10/12/2021,21:00:00,,,,7.575,1013.0,0.25
10/12/2021,22:00:00,,,,6.675,1013.0,0.25
10/12/2021,23:00:00,,,,6.175,1013.0,0.25
10/13/2021,00:00:00,,,,6.066667,1013.0,0.25
10/13/2021,01:00:00,,,,5.816667,1013.0,0.25
10/13/2021,02:00:00,,,,5.566667,1013.0,0.25
10/13/2021,03:00:00,,,,5.4,1013.0,0.25
10/13/2021,04:00:00,,,,4.641667,1013.0,0.25
10/13/2021,05:00:00,,,,4.416667,1013.0,0.25
10/13/2021,06:00:00,,,,3.65,1013.0,0.25
10/13/2021,07:00:00,1.055556,0.0,1.055556,3.833333,1013.0,0.25
10/13/2021,08:00:00,15.91667,0.0,15.91667,4.383333,1013.0,0.25
10/13/2021,09:00:00,45.925,0.0,45.925,5.016666,1013.0,0.25
10/13/2021,10:00:00,107.7917,0.0,107.7917,7.483334,1013.0,0.25
10/13/2021,11:00:00,196.0917,6.819629568340715,192.27159796606384,9.3,1013.0,0.25
10/13/2021,12:00:00,107.05,0.0,107.05,8.725,1013.0,0.25
10/13/2021,13:00:00,106.5,0.0,106.5,9.416667,1013.0,0.25
10/13/2021,14:00:00,117.5667,0.0,117.5667,10.36667,1013.0,0.25
10/13/2021,15:00:00,97.96667,8.920247787690721,95.61294635509918,10.225,1013.0,0.25
10/13/2021,16:00:00,39.95,16.441890816326374,38.16563413800289,8.691667,1013.0,0.25
10/13/2021,17:00:00,32.14167,,,8.158333,1013.0,0.25
10/13/2021,18:00:00,5.875,,,6.691667,1013.0,0.25
10/13/2021,19:00:00,0.5,,,5.175,1013.0,0.25
10/13/2021,20:00:00,,,,4.383333,1013.0,0.25
10/13/2021,21:00:00,,,,2.5,1013.0,0.25
10/13/2021,22:00:00,,,,1.808333,1013.0,0.25
10/13/2021,23:00:00,,,,0.5916666,1013.0,0.25
10/14/2021,00:00:00,,,,-0.1333333,1013.0,0.25
10/14/2021,01:00:00,,,,-1.375,1013.0,0.25
10/14/2021,02:00:00,,,,-1.441667,1013.0,0.25
10/14/2021,03:00:00,,,,-1.508333,1013.0,0.25
10/14/2021,04:00:00,,,,-1.983333,1013.0,0.25
10/14/2021,05:00:00,,,,-2.283333,1013.0,0.25
10/14/2021,06:00:00,,,,-2.883333,1013.0,0.25
10/14/2021,07:00:00,1.511111,0.0,1.511111,-3.5,1013.0,0.25
10/14/2021,08:00:00,14.8,0.0,14.8,-1.608333,1013.0,0.25
10/14/2021,09:00:00,60.3,0.0,60.3,4.475,1013.0,0.25
10/14/2021,10:00:00,138.2667,0.0,138.2667,6.625,1013.0,0.25
10/14/2021,11:00:00,201.8,8.82054241662607,196.907183051283,9.483334,1013.0,0.25
10/14/2021,12:00:00,242.25,28.052120677722378,227.042017967626,11.34167,1013.0,0.25
10/14/2021,13:00:00,258.0333,83.34957552506656,217.570439566638,13.53333,1013.0,0.25
10/14/2021,14:00:00,245.55,215.56226492523686,161.79346735347048,15.00833,1013.0,0.25
10/14/2021,15:00:00,209.0833,443.83242549428496,94.57204587053961,16.775,1013.0,0.25
10/14/2021,16:00:00,150.1083,256.16630258357503,123.79352340778442,16.30833,1013.0,0.25
10/14/2021,17:00:00,74.43333,,,14.53333,1013.0,0.25
10/14/2021,18:00:00,11.66667,,,10.06667,1013.0,0.25
10/14/2021,19:00:00,0.45,,,4.55,1013.0,0.25
10/14/2021,20:00:00,,,,1.875,1013.0,0.25
10/14/2021,21:00:00,,,,0.8083333,1013.0,0.25
10/14/2021,22:00:00,,,,-0.2166667,1013.0,0.25
10/14/2021,23:00:00,,,,-1.225,1013.0,0.25
10/15/2021,00:00:00,,,,-1.8,1013.0,0.25
10/15/2021,01:00:00,,,,-2.333333,1013.0,0.25
10/15/2021,02:00:00,,,,-2.991667,1013.0,0.25
10/15/2021,03:00:00,,,,-3.525,1013.0,0.25
10/15/2021,04:00:00,,,,-3.766667,1013.0,0.25
10/15/2021,05:00:00,,,,-3.9,1013.0,0.25
10/15/2021,06:00:00,,,,-4.108333,1013.0,0.25
10/15/2021,07:00:00,1.888889,0.0,1.888889,-4.075,1013.0,0.25
10/15/2021,08:00:00,16.75,0.0,16.75,-1.308333,1013.0,0.25
10/15/2021,09:00:00,43.675,0.0,43.675,3.575,1013.0,0.25
10/15/2021,10:00:00,130.475,0.0,130.475,7.45,1013.0,0.25
10/15/2021,11:00:00,190.1167,6.002706496942708,186.81965645852824,9.9,1013.0,0.25
10/15/2021,12:00:00,233.7833,17.867845470204784,224.19705311167107,12.55833,1013.0,0.25
10/15/2021,13:00:00,237.325,51.12705153272559,212.7988384915228,14.16667,1013.0,0.25
10/15/2021,14:00:00,202.4167,80.45271764248909,171.6245834871611,15.18333,1013.0,0.25
10/15/2021,15:00:00,129.4333,121.40926467084071,98.81468934740039,15.14167,1013.0,0.25
10/15/2021,16:00:00,115.175,273.15525217075924,88.68450654142444,17.08333,1013.0,0.25
10/15/2021,17:00:00,43.76667,,,13.80833,1013.0,0.25
10/15/2021,18:00:00,4.425,,,10.24167,1013.0,0.25
10/15/2021,19:00:00,0.4,,,7.133333,1013.0,0.25
10/15/2021,20:00:00,,,,4.091667,1013.0,0.25
10/15/2021,21:00:00,,,,3.2,1013.0,0.25
10/15/2021,22:00:00,,,,1.166667,1013.0,0.25
10/15/2021,23:00:00,,,,0.08333334,1013.0,0.25
10/16/2021,00:00:00,,,,-0.45,1013.0,0.25
10/16/2021,01:00:00,,,,-1.166667,1013.0,0.25
10/16/2021,02:00:00,,,,-1.716667,1013.0,0.25
10/16/2021,03:00:00,,,,-2.3,1013.0,0.25
10/16/2021,04:00:00,,,,-2.741667,1013.0,0.25
10/16/2021,05:00:00,,,,-3.208333,1013.0,0.25
10/16/2021,06:00:00,,,,-3.266667,1013.0,0.25
10/16/2021,07:00:00,1.3375,0.0,1.3375,-3.108333,1013.0,0.25
10/16/2021,08:00:00,14.64167,0.0,14.64167,-1.125,1013.0,0.25
10/16/2021,09:00:00,46.60833,0.0,46.60833,1.791667,1013.0,0.25
10/16/2021,10:00:00,108.0833,0.0,108.0833,6.283333,1013.0,0.25
10/16/2021,11:00:00,191.825,6.853867411660918,188.0977131127934,10.99167,1013.0,0.25
10/16/2021,12:00:00,236.925,20.201690815635768,226.19987979522563,13.74167,1013.0,0.25
10/16/2021,13:00:00,201.4417,16.874121619501533,193.44356118379872,15.15,1013.0,0.25
10/16/2021,14:00:00,143.4667,15.709234467089093,137.54494662134942,15.39167,1013.0,0.25
10/16/2021,15:00:00,199.8833,447.5426910913255,89.5957623287515,17.13333,1013.0,0.25
10/16/2021,16:00:00,54.20834,271.88267315607624,29.38788455997974,14.29167,1013.0,0.25
10/16/2021,17:00:00,34.31667,,,12.55833,1013.0,0.25
10/16/2021,18:00:00,4.333333,,,9.316667,1013.0,0.25
10/16/2021,19:00:00,0.4,,,6.891667,1013.0,0.25
10/16/2021,20:00:00,,,,5.458333,1013.0,0.25
10/16/2021,21:00:00,,,,2.466667,1013.0,0.25
10/16/2021,22:00:00,,,,0.85,1013.0,0.25
10/16/2021,23:00:00,,,,0.2833333,1013.0,0.25
10/17/2021,00:00:00,,,,-0.08333334,1013.0,0.25
10/17/2021,01:00:00,,,,0.01666667,1013.0,0.25
10/17/2021,02:00:00,,,,0.125,1013.0,0.25
10/17/2021,03:00:00,,,,0.625,1013.0,0.25
10/17/2021,04:00:00,,,,0.925,1013.0,0.25
10/17/2021,05:00:00,,,,0.95,1013.0,0.25
10/17/2021,06:00:00,,,,1.45,1013.0,0.25
10/17/2021,07:00:00,0.925,0.0,0.925,2.366667,1013.0,0.25
10/17/2021,08:00:00,7.275,0.0,7.275,3.3,1013.0,0.25
10/17/2021,09:00:00,22.675,0.0,22.675,4.483333,1013.0,0.25
10/17/2021,10:00:00,47.55,0.0,47.55,6.4,1013.0,0.25
10/17/2021,11:00:00,77.575,0.0,77.575,7.858333,1013.0,0.25
10/17/2021,12:00:00,171.6917,3.980087552659024,169.6008917346505,9.341666,1013.0,0.25
10/17/2021,13:00:00,240.6583,73.2712263694547,206.34556207442944,11.00833,1013.0,0.25
10/17/2021,14:00:00,235.7333,224.3064171596143,152.46508663135464,12.16667,1013.0,0.25
10/17/2021,15:00:00,198.875,470.55950845742444,85.60401668846939,12.06667,1013.0,0.25
10/17/2021,16:00:00,139.125,227.3198748012825,119.65226007388901,12.05,1013.0,0.25
10/17/2021,17:00:00,52.01667,,,11.625,1013.0,0.25
10/17/2021,18:00:00,6.125,,,8.858334,1013.0,0.25
10/17/2021,19:00:00,0.5,,,4.8,1013.0,0.25
10/17/2021,20:00:00,,,,2.308333,1013.0,0.25
10/17/2021,21:00:00,,,,0.7666667,1013.0,0.25
10/17/2021,22:00:00,,,,0.5833333,1013.0,0.25
10/17/2021,23:00:00,,,,1.616667,1013.0,0.25
10/18/2021,00:00:00,,,,2.7,1013.0,0.25
10/18/2021,01:00:00,,,,3.583333,1013.0,0.25
10/18/2021,02:00:00,,,,3.758333,1013.0,0.25
10/18/2021,03:00:00,,,,3.366667,1013.0,0.25
10/18/2021,04:00:00,,,,2.916667,1013.0,0.25
10/18/2021,05:00:00,,,,2.516667,1013.0,0.25
10/18/2021,06:00:00,,,,2.75,1013.0,0.25
10/18/2021,07:00:00,0.9625,0.0,0.9625,2.875,1013.0,0.25
10/18/2021,08:00:00,10.875,0.0,10.875,2.9,1013.0,0.25
10/18/2021,09:00:00,45.76667,0.0,45.76667,3.525,1013.0,0.25
10/18/2021,10:00:00,99.63333,0.0,99.63333,5.108334,1013.0,0.25
10/18/2021,11:00:00,183.0417,5.208400083692642,180.2656784162957,7.8,1013.0,0.25
10/18/2021,12:00:00,226.7167,25.12919953314067,213.65564782857044,10.975,1013.0,0.25
10/18/2021,13:00:00,245.8083,85.42270805038062,206.28832536822102,13.85,1013.0,0.25
10/18/2021,14:00:00,232.5917,205.14835258350521,157.60298217240305,16.78333,1013.0,0.25
10/18/2021,15:00:00,158.4583,294.50655481609226,89.23294410763647,18.475,1013.0,0.25
10/18/2021,16:00:00,123.825,174.595809413259,109.8405917287648,18.85,1013.0,0.25
10/18/2021,17:00:00,61.84166,,,16.54167,1013.0,0.25
10/18/2021,18:00:00,3.5,,,10.50833,1013.0,0.25
10/18/2021,19:00:00,0.4,,,6.841667,1013.0,0.25
10/18/2021,20:00:00,,,,6.675,1013.0,0.25
10/18/2021,21:00:00,,,,5.233333,1013.0,0.25
10/18/2021,22:00:00,,,,3.558333,1013.0,0.25
10/18/2021,23:00:00,,,,2.683333,1013.0,0.25
10/19/2021,00:00:00,,,,1.025,1013.0,0.25
10/19/2021,01:00:00,,,,0.5416667,1013.0,0.25
10/19/2021,02:00:00,,,,1.091667,1013.0,0.25
10/19/2021,03:00:00,,,,0.7583333,1013.0,0.25
10/19/2021,04:00:00,,,,2.708333,1013.0,0.25
10/19/2021,05:00:00,,,,10.675,1013.0,0.25
10/19/2021,06:00:00,,,,5.175,1013.0,0.25
10/19/2021,07:00:00,0.5875,0.0,0.5875,7.366667,1013.0,0.25
10/19/2021,08:00:00,6.958333,0.0,6.958333,8.141666,1013.0,0.25
10/19/2021,09:00:00,15.81667,0.0,15.81667,8.583333,1013.0,0.25
10/19/2021,10:00:00,19.36667,0.0,19.36667,9.316667,1013.0,0.25
10/19/2021,11:00:00,38.79166,0.0,38.79166,10.63333,1013.0,0.25
10/19/2021,12:00:00,53.55,0.0,53.55,11.43333,1013.0,0.25
10/19/2021,13:00:00,79.175,0.0,79.175,12.975,1013.0,0.25
10/19/2021,14:00:00,58.66666,0.0,58.66666,13.65,1013.0,0.25
10/19/2021,15:00:00,66.88333,0.0,66.88333,14.31667,1013.0,0.25
10/19/2021,16:00:00,120.7,153.97870406238067,109.21404871371362,15.64167,1013.0,0.25
10/19/2021,17:00:00,33.44167,,,14.75833,1013.0,0.25
10/19/2021,18:00:00,7.116667,,,13.55,1013.0,0.25
10/19/2021,19:00:00,,,,12.19167,1013.0,0.25
10/19/2021,20:00:00,,,,11.74167,1013.0,0.25
10/19/2021,21:00:00,,,,10.85,1013.0,0.25
10/19/2021,22:00:00,,,,9.566667,1013.0,0.25
10/19/2021,23:00:00,,,,7.541667,1013.0,0.25
10/20/2021,00:00:00,,,,4.725,1013.0,0.25
10/20/2021,01:00:00,,,,3.758333,1013.0,0.25
10/20/2021,02:00:00,,,,5.433333,1013.0,0.25
10/20/2021,03:00:00,,,,8.225,1013.0,0.25
10/20/2021,04:00:00,,,,7.808333,1013.0,0.25
10/20/2021,05:00:00,,,,7.858334,1013.0,0.25
10/20/2021,06:00:00,,,,8.308333,1013.0,0.25
10/20/2021,07:00:00,0.9571429,0.0,0.9571429,8.283334,1013.0,0.25
10/20/2021,08:00:00,12.21667,0.0,12.21667,9.458333,1013.0,0.25
10/20/2021,09:00:00,57.425,0.0,57.425,12.425,1013.0,0.25
10/20/2021,10:00:00,124.425,0.0,124.425,13.525,1013.0,0.25
10/20/2021,11:00:00,147.2583,0.0,147.2583,15.34167,1013.0,0.25
10/20/2021,12:00:00,201.45,10.504085094160633,196.10641053901074,15.13333,1013.0,0.25
10/20/2021,13:00:00,168.4917,6.826571848722722,165.40993728983983,17.325,1013.0,0.25
10/20/2021,14:00:00,108.9417,0.0,108.9417,18.575,1013.0,0.25
10/20/2021,15:00:00,34.76667,0.0,34.76667,18.99167,1013.0,0.25
10/20/2021,16:00:00,34.06667,102.24595446764117,26.9953096804797,17.45833,1013.0,0.25
10/20/2021,17:00:00,21.625,,,16.65833,1013.0,0.25
10/20/2021,18:00:00,2.958333,,,15.59167,1013.0,0.25
10/20/2021,19:00:00,,,,14.675,1013.0,0.25
10/20/2021,20:00:00,,,,14.175,1013.0,0.25
10/20/2021,21:00:00,,,,13.89167,1013.0,0.25
10/20/2021,22:00:00,,,,13.94167,1013.0,0.25
10/20/2021,23:00:00,,,,12.54167,1013.0,0.25
10/21/2021,00:00:00,,,,12.99167,1013.0,0.25
10/21/2021,01:00:00,,,,12.38333,1013.0,0.25
10/21/2021,02:00:00,,,,12.075,1013.0,0.25
10/21/2021,03:00:00,,,,12.03333,1013.0,0.25
10/21/2021,04:00:00,,,,12.53333,1013.0,0.25
10/21/2021,05:00:00,,,,11.375,1013.0,0.25
10/21/2021,06:00:00,,,,9.241667,1013.0,0.25
10/21/2021,07:00:00,0.6142857,0.0,0.6142857,10.26667,1013.0,0.25
10/21/2021,08:00:00,12.90833,0.0,12.90833,10.475,1013.0,0.25
10/21/2021,09:00:00,53.49167,0.0,53.49167,11.475,1013.0,0.25
10/21/2021,10:00:00,99.55833,0.0,99.55833,11.44167,1013.0,0.25
10/21/2021,11:00:00,173.725,3.7178704938624265,171.8033146852773,11.98333,1013.0,0.25
10/21/2021,12:00:00,228.3583,22.348667435214324,217.11153424544082,12.375,1013.0,0.25
10/21/2021,13:00:00,182.525,13.236342647406374,176.6229772838051,12.83333,1013.0,0.25
10/21/2021,14:00:00,107.175,0.0,107.175,12.50833,1013.0,0.25
10/21/2021,15:00:00,94.375,50.85570188281522,83.2670040339323,12.21667,1013.0,0.25
10/21/2021,16:00:00,72.33334,238.80525474083313,57.09853444857471,12.38333,1013.0,0.25
10/21/2021,17:00:00,59.63334,,,11.98333,1013.0,0.25
10/21/2021,18:00:00,2.933333,,,10.28333,1013.0,0.25
10/21/2021,19:00:00,,,,9.975,1013.0,0.25
10/21/2021,20:00:00,,,,9.9,1013.0,0.25
10/21/2021,21:00:00,,,,10.4,1013.0,0.25
10/21/2021,22:00:00,,,,9.658333,1013.0,0.25
10/21/2021,23:00:00,,,,8.541667,1013.0,0.25
10/22/2021,00:00:00,,,,7.8,1013.0,0.25
10/22/2021,01:00:00,,,,7.583333,1013.0,0.25
10/22/2021,02:00:00,,,,7.675,1013.0,0.25
10/22/2021,03:00:00,,,,7.408333,1013.0,0.25
10/22/2021,04:00:00,,,,6.433333,1013.0,0.25
10/22/2021,05:00:00,,,,5.441667,1013.0,0.25
10/22/2021,06:00:00,,,,4.925,1013.0,0.25
10/22/2021,07:00:00,0.8,0.0,0.8,4.675,1013.0,0.25
10/22/2021,08:00:00,9.766666,0.0,9.766666,4.941667,1013.0,0.25
10/22/2021,09:00:00,55.31667,0.0,55.31667,7.55,1013.0,0.25
10/22/2021,10:00:00,122.875,0.0,122.875,7.675,1013.0,0.25
10/22/2021,11:00:00,189.7917,9.316849315694727,185.0256288233209,9.441667,1013.0,0.25
10/22/2021,12:00:00,235.5167,27.549882940475538,221.80235008379285,10.03333,1013.0,0.25
10/22/2021,13:00:00,230.1083,81.50455517573907,194.21383729017887,9.983334,1013.0,0.25
10/22/2021,14:00:00,233.2,268.28566083050345,141.10865221936268,10.85833,1013.0,0.25
10/22/2021,15:00:00,197.7833,522.0721549404619,86.58117077683879,11.54167,1013.0,0.25
10/22/2021,16:00:00,133.5083,247.95917230391433,119.00177405175168,10.875,1013.0,0.25
10/22/2021,17:00:00,57.025,,,9.658334,1013.0,0.25
10/22/2021,18:00:00,5.018182,,,5.616667,1013.0,0.25
10/22/2021,19:00:00,,,,2.15,1013.0,0.25
10/22/2021,20:00:00,,,,1.041667,1013.0,0.25
10/22/2021,21:00:00,,,,-0.06666667,1013.0,0.25
10/22/2021,22:00:00,,,,-1.366667,1013.0,0.25
10/22/2021,23:00:00,,,,-1.725,1013.0,0.25
10/23/2021,00:00:00,,,,-2.283333,1013.0,0.25
10/23/2021,01:00:00,,,,-2.275,1013.0,0.25
